store_id,name,type,status,retailer_store_id,address_line1,address_line2,city,state,postcode,country,latitude,longitude,phone,email,opening_hours,shopping_modes,time_zone
1afa5dfa-c474-4f64-9adb-831f18d83751,York IGA,Regular,Active,48070,138 AVON TERRACE,,YORK,WA,6302,Australia,-31.88793,116.7686935,08 96410100,igadairy@yorkcoop.com.au,"Mon-Fri - 7am - 7pm, Sat-Sun - 8am - 5pm","planning, delivery, pickup",Australia/Perth
8bfc2c71-7971-4bb9-8d28-097ea45d272e,IGA Local Grocer Midway,Regular,Active,227059,"Shop 1, 117-119 North Rd",,Denistone East,NSW,2113,Australia,-33.7951583862305,151.102645874023,(02) 9878 0556,midwayrydeiga@gmail.com,"Mon - Fri: 7am - 7pm, Sat: 7:30am - 6pm, Sun: 8:00am - 6pm","planning, delivery, pickup",Australia/Sydney
ee353a97-b09b-4085-a6aa-caee7bf6d01b,Spotswood IGA Xpress,Regular,Active,17062,72-74 HUDSONS RD,,Spotswood,VIC,3015,Australia,-37.8296394348145,144.885681152344,03 9646 3124,Spotswood@mkmgt.com.au,Mon - Sun: 8am - 9pm,"planning, delivery, pickup",Australia/Melbourne
387858d4-e3be-4a50-9f2a-f80958712a77,IGA Local Grocer Clarendon St,Regular,Active,47120,42-44 Clarendon Street,,Southbank,VIC,3006,Australia,-37.8257904052734,144.956878662109,03 9645 5358,Southbank@mkmgt.com.au,"Mon - Wed: 8am - 9pm, Thur: 7am - 9pm, Sat - Sun: 8am - 9pm","planning, delivery, pickup",Australia/Melbourne
c2f3e167-291f-44eb-a8f4-f0b4a27a92d1,IGA Local Grocer O'Marche,Regular,Active,5207,Shop 1 / 18 RAKAIA WAY,,DOCKLANDS,VIC,3008,Australia,-37.8144302368164,144.940887451172,03 9670 2100,omigaxpress@gmail.com,"Mon-Thurs 7am-10pm, Fri-Sat 7am-11pm, Sun 8am–10pm","planning, delivery",Australia/Melbourne
0b8b8753-7764-4efa-bb39-11d44a29b5b8,Cunningham's IGA Parkes,Regular,Active,12902,362 Clarinda Street,,Parkes,NSW,2870,Australia,-33.132883,148.1735564,02 6862 2522,parkes@vicsfresh.com.au,"Mon-Sat 07:00 - 17:30, Sun 07:00 - 17:00","planning, delivery, pickup",Australia/Sydney
ba33167c-5c4c-4bed-add0-e9dd0cca49cb,IGA Local Grocer Mitchelton,Regular,Active,7677,"Shop 5, 28 Blackwood Street",,Mitchelton,QLD,4051,Australia,-27.41193,152.97379,0738553296,igaxpressmichelton@gmail.com,Mon - Sun 6:00am  - 8 pm,"planning, delivery, pickup",Australia/Brisbane
2720fb08-3149-424b-bb5c-78a4404cb7b1,IGA Local Grocer Milsons Point,Regular,Active,239417,Shop 1/ 30 Alfred St,,Milsons Point,NSW,2061,Australia,-33.8480415344238,151.211395263672,0449 799 917,milsonspointmart@outlook.com,Mon-Sun 6.30 AM - 11 PM,"planning, delivery, pickup",Australia/Sydney
3cd341f7-a7c5-4799-89c3-17a8b5868dd1,IGA Eatons Hill,Regular,Active,1326,1 Queen Elizabeth Drive,,Eatons Hill,QLD,4037,Australia,-27.3341999053955,152.956176757813,07 3264 4455,eatonshill.iga@gmail.com,Monday - Sunday 6:00 am – 8:00 pm,"planning, delivery, pickup",Australia/Brisbane
a22dd47a-f382-45eb-a0d8-6e69429e4fa6,IGA Figtree Drive,Regular,Active,241472,1/2 Figtree Drive,,Sydney Olympic Park,NSW,2127,Australia,-33.8489608764648,151.072845458984,02 9763 7001,trungdv@hopnhat.vn,Monday - Sunday 7:00 am – 11:00 pm,"planning, delivery",Australia/Sydney
88045bf7-7884-4413-b4e0-59042753d66b,Fresh Street Market IGA Atherton,Regular,Active,12010,2 Silo Road,,Atherton,QLD,4883,Australia,-17.26771,145.47367,07 4030 5111,People@freshstmarketiga.com.au,Monday - Sunday 6am – 8pm,"planning, pickup",Australia/Brisbane
b5e02f11-dbfe-4c80-87ff-db94e4170ed7,IGA Jindalee,Regular,Active,84996,"Shop 23, 62 Looranah Street",,Jindalee,QLD,4074,Australia,-27.5324306488037,152.942016601563,(07) 3148 8158,igajindalee@gmail.com,Monday - Sunday 6am–10pm,"planning, delivery, pickup",Australia/Brisbane
d4cb6ed7-df35-4cac-8e90-93118ddc2f42,Tully IGA,Regular,Active,21730,10 Morris Street,, Tully,QLD,4854,Australia,-17.9353904724121,145.925659179688,07 4068 3977,shop@tullyiga.com.au,"Monday - Friday 5am -7pm, Saturday - Sunday 8am-6pm","planning, pickup",Australia/Brisbane
75b09623-b118-4937-a024-287e4f7d62ed,IGA South West Rocks,Regular,Active,832,"Shop4, 102 Gregory Street",,South West Rocks,NSW,2431,Australia,-30.8944396972656,153.040466308594,(02) 6566 6263,iga.swr.deliveries@gmail.com,Monday Sunday 7am-8pm,"planning, delivery, pickup",Australia/Sydney
bc14cefc-4c3e-4cf6-b4ec-99a04ecc0da8,IGA Alexandria,Regular,Active,53172,Shop 1/68 McEvoy Street,,Alexandria,NSW,2015,Australia,-33.9018211364746,151.200454711914,02 8005 3100,alexandria.igaretail@gmail.com,"Monday to Sun 07:00 to 22:00
All Public Holidays 08:00 to 20:00","planning, delivery, pickup",Australia/Sydney
b2ce4423-61ea-4111-959b-76ecb2e0ea72,Sanderson Road IGA,Regular,Active,48319,"Shop 5, 35 Sanderson Road",,Lesmurdie,WA,6076,Australia,-32.0058288574219,116.045570373535,08 9291 7181,sandersonrdiga@iinet.net.au,Mon-Sun 08:00-20:00,"planning, delivery, pickup",Australia/Perth
ed414747-c0b5-42be-98f5-4ab9f886080f,IGA Vale,Regular,Active,83253,77 Swanleigh Boulevard,,Aveley,WA,6069,Australia,-31.792709,115.9879169,(08) 6296 4057,vale.iga@outlook.com,Mon-Sun 07:00-21:00,"planning, delivery, pickup",Australia/Perth
57945a7c-ec67-4307-89a5-ebc8249b4ada,South Plympton IGA,Regular,Active,21024,SHOP 2 533 MARION RD,,SOUTH PLYMPTON,SA,5038,Australia,-34.9770088195801,138.556182861328,08 8293 6118,southplymptoniga@gmail.com,Monday-Sunday: 7am-7pm,planning,Australia/Adelaide
b42822f1-af83-40ef-a004-ddcebd65d967,Waterford IGA,Regular,Active,53171,31/37 Walanna Drive,,Karawara,WA,6152,Australia,-32.0112495422363,115.885917663574,(08) 9200 4211,manager@waterfordiga.com.au,Monday-Sunday:08:00-23:00,"planning, delivery, pickup",Australia/Perth
a932c401-4e0b-4789-b7b7-09c2b4b63ca5,Shoalwater IGA,Regular,Active,48318,117 Safety Bay Road,,Shoalwater,WA,6169,Australia,-32.2926902770996,115.709899902344,(08) 9553 1900,sw.office@psiga.com.au,Monday-Sunday:07:00-21:00,"planning, delivery, pickup",Australia/Perth
25f9b6f3-cacb-4742-9daa-0bac6f53e008,IGA Ngunnawal,Regular,Active,32400,Shop 8/4 Riley Street,,Ngunnawal,ACT,2914,Australia,-35.1741485595703,149.120132446289,02 6262 4511,admin@igangunnawal.com.au,Monday-Sunday:07:00am - 08:30pm,"planning, delivery, pickup",Australia/Sydney
41494663-0987-4ea6-a665-f59e5cdbc81d,Vicsfresh IGA Riverstone,Regular,Active,1744,Shop 1/3 Market Street,,Riverstone,NSW,2765,Australia,-33.6787414550781,150.860702514648,(02) 9627 1291,riverstone@vicsfresh.com.au,Monday-Sunday:07:30am - 08:00pm,"planning, delivery, pickup",Australia/Sydney
fb13f525-8389-49ff-aea3-38f0401d77de,Vicsfresh IGA Sutherland,Regular,Active,53365,561 President Avenue,,Sutherland,NSW,2232,Australia,-34.0335807800293,151.05827331543,(02) 9542 1724,sutherland@vicsfresh.com.au,Monday-Sunday:07:00am - 8:00pm,"planning, delivery, pickup",Australia/Sydney
b516f1c7-eac2-49cc-a080-bbc415dd4f0d,IGA Stanmore,Regular,Active,6743,Shop 18/2 Holt Street,,Stanmore,NSW,2048,Australia,-33.8950119018555,151.164169311523,(02) 9560 4680,igastanmore1@gmail.com,"Monday - Friday 8am - 7:30pm, Saturday 8am - 6:30pm, Sunday 9am - 4pm","planning, delivery, pickup",Australia/Sydney
97d4035a-c09c-400a-b4b1-e2ca572b4432,Peries IGA Manoora,Regular,Active,5914,159-161 Pease Street,,Manoora,QLD,4870,Australia,-16.9117455,145.7386046,07 4042 6200,Manoora@periesiga.com.au,"Monday - Friday 8:00am - 9:00pm, Saturday 8:00am -  6:00pm, Sunday 9:00am - 6:00pm","planning, delivery, pickup",Australia/Brisbane
d89ed700-4f49-42d5-a280-261d358772c2,IGA Cranbourne West Plus Liquor,Regular,Active,82978,85 Everlasting Boulevard,,Cranbourne West,VIC,3977,Australia,-38.1158103942871,145.240692138672,03 5925 9236,igasupermarket.cranbournewest@gmail.com,Mon - Sun 8:00am - 8:00pm,"planning, delivery, pickup",Australia/Melbourne
f2c306b3-24d0-45b9-91e8-964c8dd9200f,IGA Maryborough Plus Liquor,Regular,Active,18563,63 Nolan Street,,Maryborough,VIC,3465,Australia,-37.0483294,143.736163,(03) 5461 1700,jefferson.hoober@o2supermarket.com.au,Mon - Sun 7.30 am - 8.30pm,"planning, delivery, pickup",Australia/Melbourne
200f7185-cc7c-4d5d-9125-3e8b099ece86,Nhill IGA Plus Liquor,Regular,Active,6683,90 Nelson Street,,Nhill,VIC,3418,Australia,-36.3327789306641,141.651947021484,03 5391 2005,iga@braybrook.co,"Mon - Sat 08:00 am - 07:00 pm, Sun 09:00 am 06:00 pm","planning, delivery, pickup",Australia/Melbourne
332a972b-ba65-4f99-82ea-f3fd957a045c,Dales IGA Plus Liquor,Regular,Active,40661,9 Sladen Street,,Henty,NSW,2658,Australia,-35.5173492431641,147.034057617188,(02) 6929 3302,daleiga@bigpond.net.au,"Monday to Friday 8:30am -6pm , Saturday - Sunday 9am-1pm","planning, delivery, pickup",Australia/Sydney
4c21bf98-111f-4e9b-9088-6fc09b78727c,VicsFresh IGA Appin,Regular,Active,83590,Shop 80-82 Appin Road,,Appin,NSW,2560,Australia,-34.2003898620606,150.788757324219,02 4631 1599,appin@vicsfresh.com.au,Mon - Sun 08:00 am - 7:00 pm,"planning, delivery, pickup",Australia/Sydney
939e36e0-bf71-45fa-b633-5a70571321bd,Westbury's Mundingburra IGA,Regular,Active,33143,74 Ross River Road,,Mundingburra,QLD,4812,Australia,-19.2955703735352,146.788726806641,07 4725 8697,mundingburraiga@gmail.com,Monday - Sunday 6:00am - 10:00pm,"planning, delivery, pickup",Australia/Brisbane
0e896c5b-9dbc-4e40-ae03-4a8350d96587,Laverton IGA Plus Liquor,Regular,Active,40170,8-10 Aviation Road,,Laverton,VIC,3028,Australia,-37.8676681518555,144.761383056641,(03) 9369 1126,nubeenalaverton@gmail.com,Monday to Friday 7am-9pm Saturday 8am-9pm Sunday 8am-8pm,"planning, delivery, pickup",Australia/Melbourne
12cc0c19-da33-4592-8f12-3a845bca9cb3,Helena Valley IGA,Regular,Active,48133,"Unit 1, 1 Torquata Boulevard",,Helena Valley,WA,6056,Australia,-31.91565,116.02904,(08) 9274 5744,manager@helenavalleyiga.com,Monday Sunday 7am-9pm,"planning, delivery, pickup",Australia/Perth
a3b48225-80eb-4996-b218-d679ddd94b81,IGA Local Grocer Preston,Regular,Active,43567,392 - 396 Gilbert Road,,Preston,VIC,3072,Australia,-37.7353591918945,144.990783691406,03 9471 3111,igapreston@gmail.com,"Mon-Fri 07:00 am - 11:00 pm, Sat - Sun 08:00 am - 11:00 pm","planning, delivery, pickup",Australia/Melbourne
9e1207ce-9b60-4dc9-a26f-f0e3843bf552,IGA Local Grocer Macleod,Regular,Active,12613,36 Aberdeen Road,,Macleod,VIC,3085,Australia,-37.7272415161133,145.070251464844,03 9457 4507,iga.macleod@gmail.com,Monday - Saturday 8:00am - 8:00pm Sunday 8:30am -8:30pm,"planning, delivery, pickup",Australia/Melbourne
889afaa3-e9a8-430b-a8bc-8d36a928d424,IGA Turramurra (Plaza),Regular,Active,21451,"SHOP 1, 1380 PACIFIC HIGHWAY",,TURRAMURRA,NSW,2074,Australia,-33.7334899902344,151.127166748047,02 9983 0526,igaturramurraplaza@gmail.com,Monday - Friday 07:30AM - 09:00PM Saturday - Sunday 07:30PM - 08:00PM,"planning, delivery, pickup",Australia/Sydney
07569990-1b10-4869-96c3-9b82e3c479ed,IGA Local Grocer Graceville,Regular,Active,53041,Shop 11-158 Graceville Avenue,,Graceville,QLD,4075,Australia,-27.5225791931152,152.988311767578,0732781751,igaxpress4075@gmail.com,Monday - Sunday 06:00AM to 10:00PM,planning,Australia/Brisbane
9e354836-67e7-4ab2-a611-eaf4d81ff3b6,IGA Childers,Regular,Active,52447,114 Churchill Street,,Childers,QLD,4660,Australia,-25.236759185791,152.276794433594,07 4126 1308,childersiga@bigpond.com,Monday - Sunday 06:00AM - 08:00PM,"planning, pickup",Australia/Brisbane
234a6ab9-58bf-4a1d-a599-d7b4406e3f77,IGA High  Wycombe,Regular,Active,39766,37 Newburn Road,,High Wycombe,WA,6057,Australia,-31.9391193389893,116.003051757813,(08) 9454 5247,igahighwycombe2013@gmail.com,Monday - Sunday 06:00AM - 08:00PM,"planning, delivery, pickup",Australia/Perth
f27327bb-2cc6-4963-a3dd-321478ec602b,IGA Local Grocer North Melbourne Plus Liquor,Regular,Active,53452,75 Flemington Road,,North Melbourne,VIC,3051,Australia,-37.7988891601563,144.953598022461,(03) 9328 8800,iganorthmelb@gmail.com,"Monday - Friday 8:00am - 10:00pm,  
Saturday 9:00am - 10:00pm, 
Sunday 10am - 9pm",planning,Australia/Melbourne
3e25a5f9-d19f-431d-be0b-eb5c0f3b9f38,IGA Local Grocer East Melbourne,Regular,Active,21054,"Shop 2, 416-446 Victoria Parade",,East Melbourne,VIC,3002,Australia,-37.8096008300781,144.985458374023,(03)  9419 8181,eastmelbshoponline@gmail.com,"Monday to Friday 7am-10pm,  Saturday 8am-10pm, Sunday 8am-9pm",planning,Australia/Melbourne
0f2be77e-3b7a-4e0e-acc6-eaf640d5a1bc,IGA Local Grocer Fitzroy,Regular,Active,41524,424 - 428 Brunswick Street,,Fitzroy,VIC,3065,Australia,-37.79425,144.97949,(03) 9419 5288,igafitzroy@gmail.com,"Monday to Thursday 7am-9pm, Friday 7am-10pm, Saturday 8am-10pm, Sunday  8am-9pm","planning, delivery, pickup",Australia/Melbourne
fe820eac-ab00-4fc5-97c6-df3f9919996c,IGA Local Grocer Malvern Plus Liquor,Regular,Active,85152,1368-1372 Malvern Road,,Malvern,VIC,3144,Australia,-37.8532791137695,145.041564941406,(03) 9822 1388,igamalvernrd@gmail.com,"Monday to Friday 7am-9pm, Saturday & Sunday 8am-9pm","planning, delivery, pickup",Australia/Melbourne
29971306-fbe7-47ed-b979-1494b8359bc2,Mascoma Local Grocer IGA,Regular,Active,24450,154 - 156 Mascoma Street,,Strathmore,VIC,3041,Australia,-37.7191581726074,144.907165527344,03 9338 6121,mascomastigaxpress@gmail.com,"Monday - Friday 7:00am-9:00pm, Saturday - Sunday 8:00am-9:00pm",planning,Australia/Melbourne
9ee5da89-4249-4be0-a283-ce6e3de3c2a1,IGA Barwon Heads Plus Liquor,Regular,Active,11126,3 Bridge Road,,Barwon Heads,VIC,3227,Australia,-38.2826194763184,144.492248535156,(03) 5254 2525,grocery@bhiga.com.au,Monday - Sunday 8:00am-8:00pm,"planning, delivery, pickup",Australia/Melbourne
22b72c96-ca32-4da5-8cf4-272f982e2e39,Nollamara IGA,Regular,Active,48742,63 - 67 Nollamara Avenue,,Nollamara,WA,6061,Australia,-31.8808994293213,115.841766357422,08 9349 2146,admin@nollamaraiga.com.au,Monday - Sunday 7:00am-9:00pm,"planning, delivery, pickup",Australia/Perth
05f01439-a96b-4587-aba8-7d517b032af9,The Local Grocer Warriewood,Regular,Active,84818,270 Garden Street,,Warriewood,NSW,2102,Australia,-33.6861381530762,151.289947509766,02 9979 1864,igawarriewood@bigpond.com,Monday - Saturday 7:00am-8:00pm Sunday 7:00am-7:00pm,"planning, delivery, pickup",Australia/Sydney
6dda36eb-8834-4a02-8f58-99f066afdbbb,IGA Plus Liquor Moss Vale,Regular,Active,18993,11-13 Clarence St,,Moss Vale,NSW,2577,Australia,-34.5484199523926,150.373916625977,(02) 4869 1192,enquiries@igamossvale.com.au,Monday to Sunday 7am-8am,"planning, delivery, pickup",Australia/Sydney
313671ca-4a34-4793-af95-4d4fc21bbcb5,IGA Local Grocer Doonside North,Regular,Active,53322,6 Hill End Road,,Doonside,NSW,2767,Australia,-33.7630805969238,150.869323730469,(02) 9672 8349,igadoonsidenorth@gmail.com,Monday - Friday 7am-8pm Saturday - Sunday 8am -8pm,"planning, delivery",Australia/Sydney
4c3b4236-f8ca-4d0b-aa5e-6f102fcb0c0f,IGA Condell Park,Regular,Active,21776,"Shop 1, 63-77 Simmat Avenue",,Condell Park,NSW,2200,Australia,-33.9226989746094,151.012054443359,(02) 8102 5119,igacondellpark@outlook.com,Monday - Sunday 7am-8pm,"planning, delivery, pickup",Australia/Sydney
9f5c127e-64bd-48c9-9358-8331ec4510b8,Lockhart IGA Plus Liquor,Regular,Active,4130,146 Green Street,,Lockhart,NSW,2656,Australia,-35.2209587097168,146.714263916016,(02) 6920 5543,lockhartiga@gmail.com,Monday to Friday 8am -7pm Saturday 8am - 6pm Sunday 9am - 5pm,"planning, delivery, pickup",Australia/Sydney
44161028-4677-4d4c-b1e1-ff0965438aa3,IGA Annandale Local Grocer,Regular,Active,14557,47 Booth Street,,Annandale,NSW,2038,Australia,-33.8821601867676,151.173156738281,02 9660 1646,khushraj.ventures@gmail.com,Monday-Friday 7:00am-9:00pm Saturday-Sunday 7:00am-9:00pm,"planning, delivery, pickup",Australia/Sydney
4c3d105c-d05f-4cc1-abed-495734c30fdd,Penneshaw IGA,Regular,Active,43166,Lot 149 Middle Terrace Penneshaw Ki,,Preston,SA,5222,Australia,-35.7180786132813,137.938262939453,08 8535 2801,penneshawiga@internode.on.net,Monday - Sunday 8:00am - 8:00pm,"planning, pickup",Australia/Adelaide
0d8ed923-606d-4344-af3a-9af12050ee54,IGA Wahroonga Local Grocer,Regular,Active,6420,19-21 Railway Avenue,,Wahroonga,NSW,2076,Australia,-33.7178688049316,151.11637878418,02 9489 6033,admin@wahroongafresh.com.au,Monday-Sunday 7:00am-8:00pm,"planning, delivery, pickup",Australia/Sydney
0e42e591-c730-4adc-a103-b81987c73d59,Mint Fresh IGA Fitzwilliam,Regular,Active,52449,54-56 Fitzwilliam Road,,Old Toongabbie,NSW,2146,Australia,-33.7863807678223,150.966995239258,02 9631 4205,fitzwilliam@mintfresh.com.au,Monday-Saturday 7:00am-8:00pm Sunday 8:00am-8:00pm,planning,Australia/Sydney
3a3d961a-83bd-4c04-a704-a8f8d1a0a6a9,Redwood Park IGA,Regular,Active,13135,414 Milne Road,,Redwood Park,SA,5097,Australia,-34.81563,138.6995,08 8263 6500,redwoodiga@gmail.com,Monday-Friday 7:00am-9:00pm,planning,Australia/Adelaide
306f560c-c0e1-4ed9-8f74-46331a82a00c,IGA Local Grocer Highton,Regular,Active,52883,53 North Valley Rd,,Highton,VIC,3216,Australia,-38.1672515869141,144.319580078125,03 5243 1400,orders@vallisiga.com.au,Monday-Friday 8:00am-8:00pm,"planning, delivery, pickup",Australia/Melbourne
ea2de92b-de9c-45d5-b414-75d00323fcfe,IGA Local Grocer Valley,Regular,Active,52534,512 Wickham Street,,Fortitude Valley,QLD,4006,Australia,-27.4529304504395,153.037521362305,(07) 3852 6768,igavalleybrisbane@gmail.com,Monday-Sunday 6:00am-10:00pm,"planning, delivery, pickup",Australia/Brisbane
5103d8b2-77ae-4dc6-bef1-b6855577dd0e,IGA Goodna,Regular,Active,71999,Corner Albert & Queen Street,,Goodna,QLD,4300,Australia,-27.6185207366943,152.889541625977,(07) 3288 1509,goodna.iga@gmail.com,Monday-Sunday 6:00am-10:00pm,"planning, delivery, pickup",Australia/Brisbane
407ef6f6-5910-48ac-a949-fce6df4afa98,IGA Local Grocer South Yarra,Regular,Active,2464,113-115 Toorak Road,,South Yarra,VIC,3141,Australia,-37.8386611938477,144.990325927734,(03) 9820 5755,ozbantrading@gmail.com,Mon to Sun - 6am to 12am,planning,Australia/Melbourne
cebcc6d8-058d-4721-9f0c-ca8ee8c18a2b,The Local Grocer IGA Cooranbong,Regular,Active,20940,Shop 10/563 Freemans Drive,,Cooranbong,VIC,2265,Australia,-33.076301574707,151.45361328125,02 4977 2705,igacooranbongshoponline@gmail.com,Monday - Sunday 7:00am - 7:00pm,"planning, delivery, pickup",Australia/Sydney
6e3aad67-071c-4036-bb6d-f69e23c54a26,IGA Bungendore,Regular,Active,83268,34-40 Malbon Street - Kings Highway,,Bungendore,NSW,2621,Australia,-35.2560997009277,149.442001342773,(02) 6238 1178,igabungendore@redretailgroup.com.au,Monday - Friday 7:00am - 9:00pm Saturday - Sunday 7:00am - 9:00pm,"planning, delivery, pickup",Australia/Sydney
e779ad07-6111-4542-a6f1-285a90afdb77,Rainbow Beach IGA,Regular,Active,21515,Shop 9 / 48 Rainbow Beach Rd,,Rainbow Beach,QLD,4581,Australia,-25.9072093963623,153.089462280273,(07) 5486 8700,orders@rainbowbeachiga.com.au,Monday - Sunday 6:00am - 8:00pm,"planning, delivery, pickup",Australia/Brisbane
cb652f45-eef5-4b6c-a49b-c179e3142391,"Mint Fresh IGA Baker Crescent , Baulkham Hills",Regular,Active,52889,34-36 Baker Crescent,,Baulkham Hills,NSW,2153,Australia,-33.75676,151.00306,(02) 9686 4419,bakercres@mintfresh.com.au,Monday - Saturday 7am - 8pm Sunday 8:30am - 6:30pm,"planning, delivery, pickup",Australia/Sydney
0e4d48cf-3220-4de5-98ae-f2b17fef0f8b,Vicsfresh IGA Greenfield Park,Regular,Active,32677,1 Greenfield Road,,Greenfield Park,NSW,2176,Australia,-33.8714408874512,150.890289306641,(02) 9610 3231,manager@vicsfresh.com.au,Monday - Saturday 7:30am - 8:00pm Sunday 7:30am - 7:30pm,"planning, pickup",Australia/Sydney
9d215553-6e6e-418c-a890-d89e593b38b3,IGA Northmead,Regular,Active,7857,"Shop 11, 2 Campbell Street",,Northmead,NSW,2152,Australia,-33.7895698547363,150.996719360352,(02) 9630 2700,iganorthmeadliquor@hotmail.com,Mon/Tuesday/Wednesday/Friday/Saturday 8am - 8pm Thursday 8am - 8:30pm Sunday 8am - 7pm,"planning, delivery, pickup",Australia/Sydney
ad0aa6a6-ad0c-462d-b548-43c9fdabde67,Knoxfield IGA,Regular,Active,3050,1579 Ferntree Gully Road,,Knoxfield,VIC,3180,Australia,-37.8944396972656,145.249725341797,03 9763 6430,admin@igaknoxfield.com.au,Monday to Sunday 8am - 8pm,"planning, delivery, pickup",Australia/Melbourne
482300f7-5375-4e2d-aad9-2cda370930ae,Anglesea IGA,Regular,Active,21374,Shop 5 – 8 87/89 Great Ocean Road,,Anglesea,VIC,3230,Australia,-38.4046592712402,144.18977355957,03 5263 1573,ryan@angleseaiga.com.au,"Mon - Thur, Sat - Sun 8:00am - 7:00pm Friday 8:00am - 8:00pm","planning, delivery, pickup",Australia/Melbourne
bf45c523-1231-4d33-90f4-c7048aad9c91,IGA Travancore Plus Liquor,Regular,Active,53209,50 Mount Alexander Road,,Travancore,VIC,3032,Australia,-37.7848815917969,144.938583374023,03 8528 9907,treislaiga@gmail.com,Monday - Sunday 8:00am - 12:15am,"planning, delivery, pickup",Australia/Melbourne
e1e2287e-a094-410f-add6-9ffb463abeb3,IGA Local Grocer Forest Lake,Regular,Active,19014,"Shop 8 & 9, 120 Woogaroo Street",,Forest Lake,QLD,4078,Australia,-27.6111392974854,152.958465576172,07 3372 9589,IGAFORESTLAKE@TRUDESTINY.COM.AU,"Mon - Fri 5.30am - 8.30pm, Sat - Sun 6am - 8.30pm",planning,Australia/Brisbane
3391bd85-01a3-46a8-bd73-a07fb2bd38e7,Mint Fresh IGA Arthur Street Baulkham Hills,Regular,Active,98652,"Shop 1, 30-32 Arthur Street",,Baulkham Hills,NSW,2153,Australia,-33.7567596435547,151.003067016602,(02) 9686 7064,bakercres@mintfresh.com.au,Mon - Sat 7:00am - 8:00pm Sunday 8:30am - 6:30pm,"planning, delivery",Australia/Sydney
cb2e1ba9-ed78-45fe-a9f2-c4f87926c73a,Peries IGA Wandal Road,Regular,Active,11525,3 Wandal Road,,Wandal,QLD,4700,Australia,-23.3689804077148,150.497711181641,07 4922 3014,WandalRd@periesiga.com.au,Monday - Sunday 6:00am - 9:00pm,"planning, delivery, pickup",Australia/Brisbane
303341df-4926-4441-bd26-e93646276f10,Peries IGA Yarraman,Regular,Active,278,10 Margaret Street,,Yarraman,QLD,4614,Australia,-26.8418407440186,151.980438232422,07 4163 8500,yarraman@periesiga.com.au,Monday - Friday 6:00am - 8:00pm Saturday 7:00am - 7:00pm Sunday 7:00am - 7:00pm,"planning, delivery, pickup",Australia/Brisbane
7ba721ce-eaba-45a2-8bb5-ecd7763d7d47,Peries IGA Yeppoon,Regular,Active,5115,18 James Street,,Yeppoon,QLD,4703,Australia,-23.128999710083,150.74592590332,,Yeppoon@periesiga.com.au,Monday - Sunday 6:00am - 9:00pm,"planning, delivery, pickup",Australia/Brisbane
ceb29d86-b3dd-4b8e-b3de-d6ba72d40a65,Peries IGA Woodford,Regular,Active,39150,102 - 110 Archer Road,,Woodford,QLD,4514,Australia,-26.9549007415772,152.777450561523,07 5496 1200,woodford@periesiga.com.au,Monday - Sunday 6:00am - 8:00pm,"planning, delivery, pickup",Australia/Brisbane
c5df998e-a200-460b-881e-074e7a8adeb9,Peries IGA West Mackay,Regular,Active,83572,331 Bridge Street,,Mackay West,QLD,4740,Australia,-21.153450012207,149.165573120117,07 4951 4943,westmackay@periesiga.com.au,Open 24 Hours,"planning, pickup",Australia/Brisbane
73325651-dfbd-4e95-9a6d-d92b2f34df76,Peries IGA Dean Street,Regular,Active,53173,376 Dean Street,,Rockhampton North,QLD,4701,Australia,-23.3479309082031,150.537902832031,07 4928 5988,deanst@periesiga.com.au,Monday - Friday 7:00am - 8:00pm Saturday - Sunday 7:00am - 7:00pm,"planning, delivery, pickup",Australia/Brisbane
70536954-2cfb-4aa4-a35a-981bd6d42d85,Peries IGA Kilcoy,Regular,Active,13500,38 Mary Street,,Kilcoy,QLD,4515,Australia,-26.9446907043457,152.566024780273,07 5497 1043,kilcoy@periesiga.com.au,Monday - Friday 6:00am - 8:00pm Saturday - Sunday 7:00am - 7:00pm,"planning, delivery, pickup",Australia/Brisbane
acde9ca8-fc5d-455a-9c82-e369c618e04f,Peries IGA Proserpine,Regular,Active,21718,5 Mill Street,,Prosperpine,QLD,4800,Australia,-20.4007091522217,148.58171081543,07 4945 3470,proserpine@periesiga.com.au,Monday - Friday 6:00am - 8:00pm Saturday - Sunday 6:30am - 6:00pm,"planning, delivery, pickup",Australia/Brisbane
90459691-9176-43d5-99d9-a2ab8cb56925,Peries IGA Kingaroy,Regular,Active,41299,Corner Avoca & Pound Street,,Kingaroy,QLD,4610,Australia,-26.5447902679443,151.838806152344,07 4162 3622,kingaroy@periesiga.com.au,Monday - Sunday 7:00am - 9:00pm,"planning, delivery, pickup",Australia/Brisbane
0e7f6864-c67c-4f37-a931-c0110ca97e68,Peries IGA Nanango,Regular,Active,17115,62 Fitzroy Street,,Nanango,QLD,4615,Australia,-26.6693496704102,152.000717163086,07 4163 1504,nanango@periesiga.com.au,Monday - Wednesday 7:00am - 7:00pm Thursday 7:00am - 8:00pm Friday 7:00am - 7:00pm Saturday - Sunday 7:00am - 6:00pm,"planning, delivery, pickup",Australia/Brisbane
084037bd-e008-47dc-8138-cf8e94b860a7,Peries IGA Bowen,Regular,Active,38714,57-59 Williams Street,,Bowen,QLD,4805,Australia,-20.0156593322754,148.244415283203,07 4786 1844,bowen@periesiga.com.au,Monday - Friday 6:00am - 8:00pm Saturday - Sunday 7:00am - 6:00pm,"planning, delivery, pickup",Australia/Brisbane
